Time,Frequency,GTR_Amplitude,HyperTwist_Amplitude,Difference
-0.912,140.7379661358516,-0.0000000000000000000019483502688671633,-0.0000000000000000000022772328490983816,-0.00000000000000000000032888258023121823
-0.911,140.76557896124538,-0.000000000000000000002435181806483566,-0.0000000000000000000023126154369799964,0.00000000000000000000012256636950356979
-0.91,140.7932116617309,-0.0000000000000000000016927028105629841,-0.0000000000000000000009291854329364458,0.0000000000000000000007635173776265383
-0.909,140.82086426203088,-0.00000000000000000000009463371806284412,0.0000000000000000000010978602093684743,0.0000000000000000000011924939274313184
-0.908,140.84853678691172,0.0000000000000000000015521153685948013,0.0000000000000000000023699396443597716,0.00000000000000000000081782427576497025
-0.907,140.87622926118365,0.000000000000000000002414592580291753,0.0000000000000000000022113019043045148,-0.0000000000000000000002032906759872383
-0.906,140.9039417097008,0.000000000000000000002055350348104022,0.000000000000000000001040139641767526,-0.0000000000000000000010152107063364961
-0.905,140.93167415736147,0.0000000000000000000006549398841794729,-0.0000000000000000000004619783293882416,-0.0000000000000000000011169182135677147
-0.904,140.95942662910787,-0.0000000000000000000010781212139878126,-0.000000000000000000001831780195014932,-0.0000000000000000000007536589810271195
-0.903,140.9871991499266,-0.000000000000000000002265381613575647,-0.000000000000000000002474800578998569,-0.00000000000000000000020941896542292184
-0.902,141.01499174484852,-0.000000000000000000002303787888262373,-0.0000000000000000000017482792524063548,0.0000000000000000000005555086358560184
-0.901,141.04280443894893,-0.000000000000000000001172525054010949,0.00000000000000000000014578917307371137,0.0000000000000000000013183142270846603
-0.9,141.0706372573477,0.0000000000000000000005550218245085353,0.00000000000000000000193816100909375,0.0000000000000000000013831391845852149
-0.899,141.09849022520928,0.000000000000000000002001333258117152,0.000000000000000000002458349849122517,0.00000000000000000000045701659100536505
-0.898,141.12636336774293,0.000000000000000000002430395474500228,0.0000000000000000000016658199606598535,-0.0000000000000000000007645755138403743
-0.897,141.15425671020265,0.0000000000000000000016226561016854657,0.00000000000000000000024367624329395253,-0.0000000000000000000013789798583915132
-0.896,141.1821702778875,-0.000000000000000000000011925086542788246,-0.0000000000000000000012486269710700213,-0.000000000000000000001236701884527233
-0.895,141.21010409614152,-0.0000000000000000000016412931809972703,-0.000000000000000000002322147606054938,-0.0000000000000000000006808544250576676
-0.894,141.23805819035394,-0.0000000000000000000024345786932970657,-0.0000000000000000000022683296552894645,0.00000000000000000000016624903800760116
-0.893,141.2660325859592,-0.000000000000000000001986048718888344,-0.00000000000000000000079120827433692005,0.0000000000000000000011948404445514242
-0.892,141.2940273084372,-0.0000000000000000000005232771050169376,0.0000000000000000000012417114064146287,0.0000000000000000000017649885114315663
-0.891,141.32204238331317,0.0000000000000000000012076017823081788,0.000000000000000000002416559824977736,0.0000000000000000000012089580426695571
-0.89,141.350077836158,0.000000000000000000002322073338564241,0.0000000000000000000021422983195382403,-0.00000000000000000000017977501902600068
-0.889,141.37813369258828,0.0000000000000000000022493553830298054,0.0000000000000000000009066271326696868,-0.0000000000000000000013427282503601186
-0.888,141.40620997826633,0.0000000000000000000010252979343315519,-0.0000000000000000000006130021967857234,-0.0000000000000000000016383001311172753
-0.887,141.43430671890036,-0.0000000000000000000007245208438389909,-0.000000000000000000001951163967453325,-0.000000000000000000001226643123614334
-0.886,141.4624239402446,-0.00000000000000000000210397056849781,-0.0000000000000000000024742991838269614,-0.0000000000000000000003703286153291514
